Местное время,meteostation,T,Po,Ff,W1,Тип выезда
2016-06-06,Верещагино,12.8875,734.7375,1.75,Дождь.,Пожар 
2016-06-06,Ножовка,13.6125,744.625,1.625,Дождь.,Пожар 
2016-06-06,Пермь,14.475,740.375,1.625,Дождь.,Пожар 
2016-06-08,Пермь,14.875,738.5875,2.25,Ливень (ливни).,Пожар 
2016-06-08,Чернушка,15.5,741.525,2.375,Ливень (ливни).,Пожар 
2016-06-09,Пермь,11.8875,741.125,2.875,Ливень (ливни).,Пожар 
2016-06-10,Ножовка,14.6,749.375,2.5,0,Пожар 
2016-06-11,Кудымкар,14.5625,745.625,0.875,Туман или ледяной туман или сильная мгла.,Пожар 
2016-06-11,Ножовка,16.05,751.2875,2.0,Ливень (ливни).,Пожар 
2016-06-11,Пермь,17.7625,747.1999999999999,1.625,0,Пожар 
2016-06-12,Пермь,18.2625,745.875,0.875,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2016-06-12,Чернушка,18.2,747.9625,1.5,0,Пожар 
2016-06-13,Пермь,18.875,741.2375,1.375,0,Пожар 
2016-06-13,Чернушка,18.475,744.0,2.75,0,Пожар 
2016-06-14,Пермь,17.2375,743.075,2.625,0,Пожар 
2016-06-15,Пермь,17.025,746.625,2.0,0,Пожар 
2016-06-16,Кудымкар,16.85,747.175,2.5,0,Пожар 
2016-06-16,Пермь,18.0875,748.2875,1.75,0,Пожар 
2016-06-17,Верещагино,18.7125,743.8375,2.75,0,Пожар 
2016-06-17,Пермь,18.525,749.0375,2.75,0,Пожар 
2016-06-18,Пермь,17.425,750.8,1.125,Ливень (ливни).,Пожар 
2016-06-19,Верещагино,22.625,744.175,1.875,Гроза (грозы) с осадками или без них.,Пожар 
2016-06-19,Пермь,21.5875,750.5125,1.75,Ливень (ливни).,Пожар 
2016-06-21,Кудымкар,20.5375,750.6,2.5,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-06-21,Пермь,22.1,751.15,2.0,Ливень (ливни).,Пожар 
2016-06-23,Бисер,17.7875,718.7875,1.75,0,Пожар 
2016-06-24,Кудымкар,16.8,743.4875,2.875,Ливень (ливни).,Пожар 
2016-06-24,Чернушка,19.9875,746.05,3.25,0,Пожар 
2016-06-26,Пермь,16.1,744.4375,1.375,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-06-27,Пермь,15.1625,735.8125,2.5,Гроза (грозы) с осадками или без них.,Пожар 
2016-06-29,Пермь,10.35,738.525,2.5,Дождь.,Пожар 
2016-06-30,Пермь,13.475,741.725,1.875,Морось.,Пожар 
2016-07-02,Верещагино,20.125,738.0,3.0,0,Пожар 
2016-07-02,Кудымкар,19.6375,742.9875,2.875,0,Пожар 
2016-07-03,Верещагино,20.0375,738.375,2.0,0,Пожар 
2016-07-04,Пермь,19.675,741.775,1.0,0,Пожар 
2016-07-05,Кудымкар,19.15,737.5125,0.75,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-06,Ножовка,18.975,742.4375,2.375,Ливень (ливни).,Пожар 
2016-07-06,Пермь,18.85,738.575,2.25,Ливень (ливни).,Пожар 
2016-07-07,Верещагино,19.0,736.7375,2.625,0,Пожар 
2016-07-07,Пермь,18.625,742.7125,2.125,0,Пожар 
2016-07-08,Оханск,21.05,746.2125,2.125,0,Пожар 
2016-07-08,Пермь,20.5,745.6875,1.75,0,Пожар 
2016-07-09,Пермь,23.042857142857144,741.9285714285714,2.142857142857143,0,Пожар 
2016-07-09,Чернушка,22.275,743.8625,2.5,0,Пожар 
2016-07-10,Бисер,19.0625,714.45,3.125,Ливень (ливни).,Пожар 
2016-07-10,Кудымкар,18.7625,734.825,3.0,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-10,Пермь,19.375,737.975,3.875,Ливень (ливни).,Пожар 
2016-07-10,Чернушка,17.9,741.475,4.625,Ливень (ливни).,Пожар 
2016-07-11,Пермь,18.45,742.375,3.0,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-12,Пермь,18.6375,742.6,2.0,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-13,Кудымкар,18.1625,739.2375,1.375,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-13,Пермь,18.875,740.7375,1.25,Туман или ледяной туман или сильная мгла.,Пожар 
2016-07-14,Кудымкар,17.5125,737.875,3.375,Морось.,Пожар 
2016-07-14,Пермь,19.675,738.45,2.75,0,Пожар 
2016-07-15,Верещагино,19.3375,734.7,4.625,Ливень (ливни).,Пожар 
2016-07-15,Пермь,19.7625,739.2,3.625,Ливень (ливни).,Пожар 
2016-07-16,Бисер,16.325,712.575,3.75,Ливень (ливни).,Пожар 
2016-07-16,Верещагино,19.95,735.75,3.75,Ливень (ливни).,Пожар 
2016-07-16,Пермь,19.2125,740.1625,3.5,Дождь.,Пожар 
2016-07-17,Кудымкар,19.8125,740.4,2.375,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-17,Пермь,21.225,741.0625,1.5,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-18,Ножовка,19.6375,745.3625,2.0,Ливень (ливни).,Пожар 
2016-07-18,Пермь,20.425,741.825,2.125,Ливень (ливни).,Пожар 
2016-07-19,Пермь,21.47142857142857,745.5428571428572,2.142857142857143,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-19,Чердынь,21.957142857142856,744.4714285714286,1.5714285714285714,0,Пожар 
2016-07-20,Пермь,20.4875,747.55,1.25,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-20,Чернушка,21.075,748.45,2.25,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2016-07-21,Оханск,22.55,749.775,1.375,0,Пожар 
2016-07-22,Пермь,22.0,748.1,1.0,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-23,Кудымкар,20.7625,744.4125,1.375,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-23,Пермь,22.0,744.8125,1.0,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-24,Кудымкар,20.4625,744.8125,1.75,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Пожар 
2016-07-24,Ножовка,21.4,747.725,2.75,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-24,Пермь,21.1125,745.1125,2.25,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-25,Верещагино,20.5125,741.775,2.125,Туман или ледяной туман или сильная мгла.,Пожар 
2016-07-25,Пермь,19.45,747.4875,1.625,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2016-07-26,Пермь,20.3375,747.6625,1.0,0,Пожар 
2016-07-27,Пермь,21.45,745.4125,1.625,0,Пожар 
2016-07-27,Чернушка,21.35,748.0875,1.25,0,Пожар 
2016-07-28,Пермь,21.5625,743.2625,1.375,Ливень (ливни).,Пожар 
2016-07-29,Чернушка,21.0125,744.4625,2.125,Гроза (грозы) с осадками или без них.,Пожар 
2016-07-30,Пермь,20.575,743.65,1.375,Ливень (ливни).,Пожар 
2016-07-31,Бисер,13.1625,721.8125,2.375,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-07-31,Кудымкар,21.7375,743.2625,1.25,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-01,Березники,21.77142857142857,745.2571428571429,1.8571428571428568,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-01,Кудымкар,23.3125,744.1875,1.75,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-02,Березники,21.9625,746.9625,1.125,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Пожар 
2016-08-02,Верещагино,25.1375,741.6375,0.875,0,Пожар 
2016-08-02,Кунгур,21.9,750.0,0.0,0,Пожар 
2016-08-02,Пермь,23.85,747.4875000000001,1.25,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-03,Березники,25.3,746.3000000000001,1.625,0,Пожар 
2016-08-03,Верещагино,26.375,740.75,2.375,0,Пожар 
2016-08-03,Пермь,25.55,747.025,2.0,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-03,Чернушка,25.625,749.4125,2.0,0,Пожар 
2016-08-04,Березники,24.1125,745.45,2.375,Ливень (ливни).,Пожар 
2016-08-04,Пермь,24.3375,746.875,2.5,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-04,Чернушка,23.5875,749.55,1.625,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-05,Лысьва,20.8,742.9,1.0,0,Пожар 
2016-08-05,Оханск,23.1125,747.475,3.0,0,Пожар 
2016-08-05,Пермь,23.35,746.5875,2.625,Ливень (ливни).,Пожар 
2016-08-05,Чердынь,21.3,741.75,3.375,Ливень (ливни).,Пожар 
2016-08-06,Бисер,19.2875,724.1375,3.75,0,Пожар 
2016-08-06,Ножовка,21.825,754.6125,1.625,0,Пожар 
2016-08-06,Пермь,21.45,750.3,1.875,0,Пожар 
2016-08-07,Березники,22.5375,748.5625,2.25,0,Пожар 
2016-08-07,Верещагино,23.7875,744.2125,2.375,0,Пожар 
2016-08-07,Кунгур,19.0,753.5,1.0,0,Пожар 
2016-08-08,Добрянка,24.9125,748.8625,1.375,0,Пожар 
2016-08-08,Кудымкар,23.45,745.575,1.375,0,Пожар 
2016-08-08,Кунгур,20.6,751.3,1.0,0,Пожар 
2016-08-08,Пермь,24.6625,747.775,1.75,0,Пожар 
2016-08-09,Березники,23.6,744.9125,2.125,0,Пожар 
2016-08-09,Оханск,23.55,746.5375,1.75,Ливень (ливни).,Пожар 
2016-08-09,Пермь,24.6625,745.7625,1.25,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-10,Верещагино,21.3375,743.05,1.125,0,Пожар 
2016-08-10,Пермь,22.25,748.7125,1.375,Ливень (ливни).,Пожар 
2016-08-10,Чернушка,22.2625,750.225,1.375,Ливень (ливни).,Пожар 
2016-08-11,Березники,22.2375,750.15,1.625,0,Пожар 
2016-08-11,Губаха,20.475,740.7625,0.625,0,Пожар 
2016-08-11,Пермь,20.2875,749.7375,1.25,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-12,Березники,23.9125,748.175,3.375,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-12,Чернушка,24.65,749.2625,2.875,Гроза (грозы) с осадками или без них.,Пожар 
2016-08-13,Верещагино,25.0125,741.9125,1.5,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2016-08-13,Кунгур,22.4,750.2,1.0,0,Пожар 
2016-08-13,Пермь,25.1875,747.9625,1.625,0,Пожар 
2016-08-14,Березники,25.125,747.6,2.25,0,Пожар 
2016-08-14,Бисер,25.075,724.7,2.375,0,Пожар 
2016-08-14,Добрянка,25.7375,749.6875,1.625,0,Пожар 
2016-08-14,Пермь,25.675,748.4125,2.75,Облака покрывали более половины неба в течение всего соответствующего периода.,Пожар 
2016-08-15,Пермь,27.025,748.1875,1.875,0,Пожар 
2016-08-16,Березники,26.575,747.5125,3.0,0,Пожар 
